image,class_id,similarity_individual,similarity_class,difference,individual_better
image_05624.jpg,32,0.13504,0.12985,0.00519,True
image_05625.jpg,32,0.14667,0.09926,0.04741,True
image_05626.jpg,32,0.10624,0.11784,-0.0116,False
image_05627.jpg,32,0.12699,0.10093,0.02605,True
image_05628.jpg,32,0.13054,0.09318,0.03737,True
image_06442.jpg,33,0.14921,0.15122,-0.00201,False
image_06445.jpg,33,0.13662,0.13418,0.00243,True
image_06446.jpg,33,0.11558,0.13753,-0.02195,False
image_06447.jpg,33,0.1385,0.14435,-0.00585,False
image_06448.jpg,33,0.1352,0.13534,-0.00014,False
image_06449.jpg,33,0.12795,0.14893,-0.02098,False
image_06450.jpg,33,0.15009,0.13312,0.01697,True
image_06451.jpg,33,0.15349,0.13994,0.01356,True
image_06452.jpg,33,0.10658,0.10698,-0.0004,False
image_06453.jpg,33,0.15655,0.10833,0.04821,True
image_06458.jpg,33,0.11225,0.12792,-0.01566,False
image_06459.jpg,33,0.13713,0.1287,0.00843,True
image_06461.jpg,33,0.14856,0.12239,0.02617,True
image_06462.jpg,33,0.10744,0.12998,-0.02254,False
image_06463.jpg,33,0.15267,0.12266,0.03001,True
image_06464.jpg,33,0.13573,0.12745,0.00828,True
image_06465.jpg,33,0.18703,0.15553,0.0315,True
image_06466.jpg,33,0.08968,0.13511,-0.04543,False
image_06467.jpg,33,0.12645,0.12909,-0.00264,False
image_06469.jpg,33,0.15242,0.1475,0.00492,True
image_06471.jpg,33,0.13018,0.10689,0.02328,True
image_06472.jpg,33,0.15984,0.13504,0.0248,True
image_06473.jpg,33,0.15508,0.13153,0.02355,True
image_06474.jpg,33,0.15912,0.13473,0.02439,True
image_06475.jpg,33,0.17057,0.14541,0.02517,True
image_06476.jpg,33,0.15725,0.1483,0.00895,True
image_06477.jpg,33,0.14551,0.13615,0.00936,True
image_06480.jpg,33,0.14245,0.15348,-0.01103,False
image_06482.jpg,33,0.15012,0.134,0.01612,True
image_06483.jpg,33,0.1827,0.13453,0.04818,True
image_06484.jpg,33,0.16214,0.14707,0.01508,True
image_06930.jpg,34,0.14246,0.0974,0.04506,True
image_06931.jpg,34,0.14467,0.11775,0.02692,True
image_06932.jpg,34,0.13743,0.12822,0.00921,True
image_06934.jpg,34,0.14704,0.12006,0.02698,True
image_06935.jpg,34,0.13828,0.12056,0.01772,True
image_06936.jpg,34,0.14948,0.09686,0.05262,True
image_06937.jpg,34,0.1262,0.11163,0.01457,True
image_06938.jpg,34,0.14436,0.10734,0.03703,True
image_06940.jpg,34,0.13322,0.11971,0.01352,True
image_06942.jpg,34,0.14038,0.10742,0.03296,True
image_06943.jpg,34,0.15616,0.12521,0.03095,True
image_06944.jpg,34,0.14395,0.10888,0.03507,True
image_06945.jpg,34,0.1257,0.0822,0.04351,True
image_06946.jpg,34,0.1662,0.10359,0.06261,True
image_06947.jpg,34,0.12865,0.11326,0.01539,True
image_06948.jpg,34,0.16269,0.08862,0.07407,True
image_06951.jpg,34,0.12596,0.08172,0.04424,True
image_06952.jpg,34,0.15035,0.10633,0.04402,True
image_06953.jpg,34,0.14237,0.09001,0.05236,True
image_06956.jpg,34,0.13524,0.1083,0.02693,True
image_06957.jpg,34,0.13948,0.1093,0.03018,True
image_06958.jpg,34,0.13744,0.10537,0.03207,True
image_06960.jpg,34,0.14807,0.1128,0.03527,True
image_06962.jpg,34,0.16785,0.13181,0.03604,True
image_06965.jpg,34,0.15582,0.13052,0.02529,True
image_06966.jpg,34,0.16068,0.12001,0.04067,True
image_06967.jpg,34,0.17664,0.11214,0.0645,True
image_06968.jpg,34,0.13503,0.11537,0.01966,True
image_06969.jpg,35,0.10845,0.10348,0.00497,True
image_06970.jpg,35,0.09712,0.13454,-0.03742,False
image_06971.jpg,35,0.13093,0.13832,-0.00739,False
image_06972.jpg,35,0.10172,0.11787,-0.01615,False
image_06973.jpg,35,0.13484,0.13281,0.00203,True
image_06974.jpg,35,0.08775,0.13689,-0.04914,False
image_06975.jpg,35,0.10096,0.12915,-0.02819,False
image_06976.jpg,35,0.12735,0.1266,0.00076,True
image_06979.jpg,35,0.11742,0.11167,0.00575,True
image_06980.jpg,35,0.13685,0.11888,0.01797,True
image_06981.jpg,35,0.12204,0.11441,0.00762,True
image_06982.jpg,35,0.11124,0.11602,-0.00478,False
image_06983.jpg,35,0.08706,0.1235,-0.03643,False
image_06985.jpg,35,0.143,0.11364,0.02936,True
image_06987.jpg,35,0.11589,0.12616,-0.01027,False
image_06988.jpg,35,0.12644,0.11864,0.0078,True
image_06989.jpg,35,0.09289,0.11477,-0.02188,False
image_06990.jpg,35,0.15856,0.11266,0.04591,True
image_06991.jpg,35,0.12041,0.13293,-0.01252,False
image_06993.jpg,35,0.09349,0.12551,-0.03202,False
image_06994.jpg,35,0.1592,0.12339,0.03581,True
image_06995.jpg,35,0.1377,0.12111,0.01659,True
image_06996.jpg,35,0.09677,0.1162,-0.01944,False
image_06997.jpg,35,0.1245,0.12651,-0.00202,False
image_06998.jpg,35,0.13678,0.12971,0.00707,True
image_06999.jpg,35,0.14757,0.11948,0.0281,True
image_07000.jpg,35,0.10515,0.12551,-0.02036,False
image_07001.jpg,35,0.09569,0.10367,-0.00799,False
image_07002.jpg,35,0.11747,0.1181,-0.00063,False
image_07003.jpg,35,0.1414,0.10718,0.03421,True
image_08085.jpg,35,0.12648,0.12257,0.00391,True
image_08086.jpg,35,0.13276,0.13462,-0.00186,False
image_08087.jpg,35,0.09526,0.1196,-0.02434,False
image_04326.jpg,36,0.12828,0.1104,0.01788,True
image_04327.jpg,36,0.11798,0.11429,0.00369,True
image_04328.jpg,36,0.12133,0.12273,-0.0014,False
image_04329.jpg,36,0.12489,0.10629,0.0186,True
image_04330.jpg,36,0.15534,0.10327,0.05207,True
image_04331.jpg,36,0.13493,0.12479,0.01014,True
image_04332.jpg,36,0.10129,0.10592,-0.00463,False
image_04335.jpg,36,0.12639,0.11735,0.00904,True
image_04336.jpg,36,0.1253,0.1212,0.0041,True
image_04337.jpg,36,0.11318,0.10678,0.0064,True
image_04338.jpg,36,0.13139,0.12535,0.00604,True
image_04339.jpg,36,0.12054,0.12025,0.0003,True
image_04340.jpg,36,0.12757,0.10962,0.01796,True
image_04341.jpg,36,0.12723,0.10917,0.01806,True
image_04342.jpg,36,0.13913,0.11557,0.02356,True
image_04343.jpg,36,0.14572,0.12355,0.02217,True
image_04345.jpg,36,0.09191,0.10671,-0.01479,False
image_04346.jpg,36,0.14599,0.10681,0.03918,True
image_04347.jpg,36,0.13688,0.10208,0.03479,True
image_04348.jpg,36,0.12809,0.10792,0.02016,True
image_04349.jpg,36,0.16567,0.12276,0.04291,True
image_04353.jpg,36,0.11185,0.10442,0.00744,True
image_04355.jpg,36,0.12162,0.08145,0.04017,True
image_04356.jpg,36,0.14984,0.11758,0.03226,True
image_04357.jpg,36,0.11285,0.13831,-0.02546,False
image_04358.jpg,36,0.11411,0.08518,0.02894,True
image_04359.jpg,36,0.13725,0.10972,0.02753,True
image_04360.jpg,36,0.11501,0.09147,0.02355,True
image_04361.jpg,36,0.10368,0.09643,0.00725,True
image_04362.jpg,36,0.13505,0.09308,0.04197,True
image_04363.jpg,36,0.10697,0.10153,0.00544,True
image_04365.jpg,36,0.13097,0.10013,0.03084,True
image_04366.jpg,36,0.11865,0.11822,0.00043,True
image_04367.jpg,36,0.12062,0.1158,0.00482,True
image_04368.jpg,36,0.1416,0.10578,0.03582,True
image_04369.jpg,36,0.13147,0.10238,0.02909,True
image_04370.jpg,36,0.15831,0.11543,0.04288,True
image_04371.jpg,36,0.13632,0.09898,0.03734,True
image_04372.jpg,36,0.14508,0.0988,0.04628,True
image_04374.jpg,36,0.11447,0.10501,0.00946,True
image_04375.jpg,36,0.09943,0.10839,-0.00895,False
image_04376.jpg,36,0.10494,0.09812,0.00682,True
image_04377.jpg,36,0.15433,0.09565,0.05868,True
image_04378.jpg,36,0.10543,0.09399,0.01144,True
image_04379.jpg,36,0.11724,0.09452,0.02272,True
image_04380.jpg,36,0.10666,0.09524,0.01142,True
image_04381.jpg,36,0.12139,0.1049,0.01649,True
image_04383.jpg,36,0.13515,0.09887,0.03628,True
image_04384.jpg,36,0.11536,0.09854,0.01682,True
image_04385.jpg,36,0.10597,0.10423,0.00174,True
image_04386.jpg,36,0.12345,0.10216,0.02129,True
image_04387.jpg,36,0.12302,0.10237,0.02065,True
image_04388.jpg,36,0.12831,0.09982,0.02849,True
image_04389.jpg,36,0.11815,0.09892,0.01923,True
image_04390.jpg,36,0.11573,0.11699,-0.00127,False
image_04391.jpg,36,0.14937,0.1249,0.02446,True
image_04394.jpg,36,0.13215,0.10267,0.02948,True
image_04395.jpg,36,0.14395,0.10215,0.0418,True
image_04396.jpg,36,0.08808,0.10374,-0.01566,False
image_04397.jpg,36,0.11887,0.09729,0.02158,True
image_04398.jpg,36,0.14587,0.10929,0.03658,True
image_04399.jpg,36,0.10943,0.09626,0.01317,True
image_03735.jpg,37,0.12168,0.11742,0.00426,True
image_03736.jpg,37,0.09645,0.11801,-0.02156,False
image_03737.jpg,37,0.09524,0.12015,-0.02491,False
image_03738.jpg,37,0.09131,0.10505,-0.01374,False
image_03739.jpg,37,0.08514,0.12978,-0.04464,False
image_03740.jpg,37,0.1087,0.10814,0.00056,True
image_03742.jpg,37,0.1192,0.12506,-0.00586,False
image_03743.jpg,37,0.03821,0.10672,-0.06851,False
image_03744.jpg,37,0.11182,0.12053,-0.00871,False
image_03745.jpg,37,0.10952,0.1145,-0.00498,False
image_03746.jpg,37,0.09869,0.12236,-0.02367,False
image_03747.jpg,37,0.09812,0.12425,-0.02613,False
image_03748.jpg,37,0.1227,0.12691,-0.00421,False
image_03749.jpg,37,0.08342,0.10254,-0.01912,False
image_03750.jpg,37,0.16075,0.11185,0.0489,True
image_03751.jpg,37,0.11474,0.10157,0.01318,True
image_03752.jpg,37,0.08184,0.11091,-0.02907,False
image_03753.jpg,37,0.06555,0.10752,-0.04197,False
image_03754.jpg,37,0.12649,0.07693,0.04956,True
image_03755.jpg,37,0.08284,0.10782,-0.02498,False
image_03757.jpg,37,0.05854,0.07054,-0.012,False
image_03758.jpg,37,0.05139,0.09897,-0.04758,False
image_03759.jpg,37,0.12301,0.12667,-0.00365,False
image_03760.jpg,37,0.08659,0.12547,-0.03888,False
image_03761.jpg,37,0.111,0.1063,0.00471,True
image_03762.jpg,37,0.06896,0.10463,-0.03568,False
image_03763.jpg,37,0.13466,0.09957,0.03509,True
image_03764.jpg,37,0.10259,0.11511,-0.01252,False
image_03766.jpg,37,0.08691,0.11272,-0.02581,False
image_03767.jpg,37,0.07935,0.10101,-0.02166,False
image_03769.jpg,37,0.09032,0.1205,-0.03018,False
image_03770.jpg,37,0.11586,0.11481,0.00105,True
image_03771.jpg,37,0.15033,0.11925,0.03108,True
image_03772.jpg,37,0.10152,0.10959,-0.00807,False
image_03773.jpg,37,0.07675,0.09913,-0.02238,False
image_03774.jpg,37,0.1324,0.08987,0.04253,True
image_03775.jpg,37,0.07831,0.11493,-0.03662,False
image_03776.jpg,37,0.10056,0.11079,-0.01023,False
image_03777.jpg,37,0.12655,0.09893,0.02762,True
image_03778.jpg,37,0.05216,0.09869,-0.04654,False
image_03779.jpg,37,0.11123,0.12109,-0.00986,False
image_03780.jpg,37,0.11654,0.13462,-0.01808,False
image_03781.jpg,37,0.12166,0.10941,0.01225,True
image_03782.jpg,37,0.10542,0.10989,-0.00447,False
image_03784.jpg,37,0.09249,0.11337,-0.02088,False
image_03786.jpg,37,0.10668,0.12217,-0.01549,False
image_03787.jpg,37,0.08031,0.12181,-0.0415,False
image_03788.jpg,37,0.09541,0.12594,-0.03054,False
image_03790.jpg,37,0.10113,0.12429,-0.02316,False
image_03791.jpg,37,0.09942,0.12029,-0.02087,False
image_03792.jpg,37,0.11898,0.12683,-0.00785,False
image_03793.jpg,37,0.0836,0.1037,-0.0201,False
image_03794.jpg,37,0.07814,0.10913,-0.03098,False
image_03795.jpg,37,0.11534,0.1065,0.00884,True
image_03796.jpg,37,0.0794,0.1057,-0.02629,False
image_03797.jpg,37,0.07699,0.08309,-0.0061,False
image_03798.jpg,37,0.09653,0.10708,-0.01055,False
image_03799.jpg,37,0.08516,0.08364,0.00151,True
image_03800.jpg,37,0.11367,0.10737,0.0063,True
image_03801.jpg,37,0.09729,0.11212,-0.01483,False
image_03802.jpg,37,0.06136,0.09722,-0.03586,False
image_03803.jpg,37,0.08518,0.10143,-0.01625,False
image_03804.jpg,37,0.06789,0.11299,-0.0451,False
image_03805.jpg,37,0.11532,0.11019,0.00513,True
image_03806.jpg,37,0.07672,0.10801,-0.03129,False
image_03808.jpg,37,0.091,0.09344,-0.00244,False
image_03809.jpg,37,0.09718,0.12126,-0.02408,False
image_03812.jpg,37,0.10213,0.10777,-0.00565,False
image_03814.jpg,37,0.1075,0.11161,-0.00412,False
image_03816.jpg,37,0.06195,0.11174,-0.04979,False
image_03817.jpg,37,0.1051,0.11579,-0.01069,False
image_03818.jpg,37,0.06155,0.10157,-0.04002,False
image_03819.jpg,37,0.07781,0.11815,-0.04034,False
image_03823.jpg,37,0.10515,0.11749,-0.01234,False
image_03824.jpg,37,0.12847,0.11299,0.01547,True
image_03825.jpg,37,0.13507,0.1153,0.01977,True
image_03826.jpg,37,0.08071,0.10667,-0.02595,False
image_03827.jpg,37,0.12437,0.11066,0.01371,True
image_07285.jpg,37,0.08951,0.10443,-0.01492,False
image_07286.jpg,37,0.08876,0.10871,-0.01994,False
image_07287.jpg,37,0.09541,0.11687,-0.02146,False
image_07288.jpg,37,0.05093,0.10398,-0.05306,False
image_07289.jpg,37,0.08627,0.11155,-0.02528,False
image_07290.jpg,37,0.10217,0.11311,-0.01094,False
image_07291.jpg,37,0.13274,0.10324,0.0295,True
image_07292.jpg,37,0.07341,0.09986,-0.02646,False
image_07293.jpg,37,0.12563,0.11179,0.01384,True
image_07294.jpg,37,0.0881,0.11295,-0.02484,False
image_07295.jpg,37,0.13384,0.10805,0.02579,True
image_07296.jpg,37,0.14154,0.11082,0.03073,True
image_07297.jpg,37,0.10477,0.10772,-0.00295,False
image_07298.jpg,37,0.07394,0.11186,-0.03792,False
image_05793.jpg,38,0.07335,0.09711,-0.02375,False
image_05794.jpg,38,0.07812,0.13457,-0.05645,False
image_05795.jpg,38,0.12453,0.13752,-0.013,False
image_05798.jpg,38,0.04754,0.10894,-0.0614,False
image_05800.jpg,38,0.1065,0.09077,0.01573,True
image_05801.jpg,38,0.12918,0.03126,0.09792,True
image_05802.jpg,38,0.13034,0.14277,-0.01242,False
image_05803.jpg,38,0.09104,0.13229,-0.04124,False
image_05804.jpg,38,0.13946,0.11494,0.02452,True
image_05805.jpg,38,0.14003,0.13077,0.00925,True
image_05807.jpg,38,0.04401,0.1016,-0.05759,False
image_05808.jpg,38,0.0149,0.12128,-0.10638,False
image_05809.jpg,38,0.11362,0.10427,0.00935,True
image_05810.jpg,38,0.12277,0.11522,0.00755,True
image_05811.jpg,38,0.06589,0.14419,-0.07831,False
image_05813.jpg,38,0.07048,0.15467,-0.08418,False
image_05814.jpg,38,0.15756,0.12865,0.02891,True
image_05815.jpg,38,0.11537,0.10446,0.01091,True
image_05816.jpg,38,0.01509,0.10882,-0.09373,False
image_05817.jpg,38,0.16283,0.13535,0.02748,True
image_05818.jpg,38,0.16644,0.14123,0.02521,True
image_05820.jpg,38,0.12832,0.1555,-0.02718,False
image_05821.jpg,38,0.14415,0.13961,0.00455,True
image_05822.jpg,38,0.10961,0.11174,-0.00213,False
image_05823.jpg,38,0.13468,0.14521,-0.01053,False
image_05826.jpg,38,0.09696,0.12617,-0.02922,False
image_05827.jpg,38,0.1523,0.11988,0.03242,True
image_05828.jpg,38,0.11102,0.12127,-0.01025,False
image_05831.jpg,38,0.1276,0.09258,0.03502,True
image_05832.jpg,38,0.08249,0.11592,-0.03344,False
image_05834.jpg,38,0.11138,0.12442,-0.01303,False
image_05835.jpg,38,0.18982,0.14227,0.04756,True
image_05836.jpg,38,0.10512,0.13748,-0.03235,False
image_05837.jpg,38,0.07079,0.14151,-0.07072,False
image_05838.jpg,38,0.01215,0.10804,-0.09588,False
image_05839.jpg,38,0.1367,0.11013,0.02658,True
image_05840.jpg,38,0.11413,0.10663,0.0075,True
image_05841.jpg,38,0.07271,0.13317,-0.06045,False
image_05842.jpg,38,0.12777,0.14255,-0.01478,False
image_05843.jpg,38,0.1279,0.103,0.0249,True
image_05844.jpg,38,0.1367,0.10937,0.02733,True
image_05846.jpg,38,0.11024,0.13534,-0.02509,False
image_05847.jpg,38,0.12648,0.12672,-0.00023,False
image_05848.jpg,38,0.11797,0.13065,-0.01268,False
image_07007.jpg,39,0.17309,0.12616,0.04693,True
image_07008.jpg,39,0.12876,0.11351,0.01525,True
image_07009.jpg,39,0.13758,0.13137,0.00621,True
image_07011.jpg,39,0.14829,0.13219,0.0161,True
image_07012.jpg,39,0.11291,0.12948,-0.01657,False
image_07014.jpg,39,0.12629,0.1214,0.00489,True
image_07015.jpg,39,0.13333,0.09811,0.03522,True
image_07017.jpg,39,0.14763,0.10746,0.04018,True
image_07019.jpg,39,0.13627,0.07605,0.06023,True
image_07020.jpg,39,0.16281,0.10256,0.06025,True
image_07021.jpg,39,0.1441,0.12886,0.01524,True
image_07022.jpg,39,0.15968,0.10963,0.05006,True
image_07023.jpg,39,0.17454,0.12837,0.04617,True
image_07024.jpg,39,0.15126,0.10242,0.04884,True
image_07025.jpg,39,0.16983,0.12013,0.04969,True
image_07026.jpg,39,0.06624,0.09759,-0.03135,False
image_07027.jpg,39,0.12966,0.07146,0.0582,True
image_07028.jpg,39,0.15296,0.1205,0.03246,True
image_07029.jpg,39,0.15634,0.13804,0.01831,True
image_07030.jpg,39,0.13789,0.10143,0.03646,True
image_07031.jpg,39,0.12301,0.07523,0.04778,True
image_07032.jpg,39,0.11255,0.11436,-0.00181,False
image_07033.jpg,39,0.12762,0.10564,0.02197,True
image_07034.jpg,39,0.1511,0.06223,0.08888,True
image_07037.jpg,39,0.14524,0.11968,0.02556,True
image_07038.jpg,39,0.16542,0.1397,0.02572,True
image_07040.jpg,39,0.10722,0.10152,0.0057,True
image_07041.jpg,39,0.12255,0.11521,0.00734,True
image_07042.jpg,39,0.11619,0.08696,0.02923,True
image_07044.jpg,39,0.13253,0.13587,-0.00334,False
image_07045.jpg,39,0.16794,0.12435,0.04359,True
image_08080.jpg,39,0.17009,0.1381,0.03199,True
image_08081.jpg,39,0.13459,0.12508,0.00951,True
image_04558.jpg,40,0.13428,0.11913,0.01515,True
image_04559.jpg,40,0.12314,0.10914,0.01401,True
image_04560.jpg,40,0.16222,0.13373,0.0285,True
image_04561.jpg,40,0.14927,0.11512,0.03414,True
image_04562.jpg,40,0.13076,0.12651,0.00425,True
image_04564.jpg,40,0.10799,0.09118,0.01681,True
image_04565.jpg,40,0.1297,0.11768,0.01202,True
image_04566.jpg,40,0.119,0.10054,0.01846,True
image_04567.jpg,40,0.13605,0.12257,0.01348,True
image_04569.jpg,40,0.12411,0.12494,-0.00084,False
image_04570.jpg,40,0.13637,0.10395,0.03242,True
image_04571.jpg,40,0.12105,0.10923,0.01183,True
image_04572.jpg,40,0.13454,0.11112,0.02342,True
image_04574.jpg,40,0.14816,0.12556,0.0226,True
image_04575.jpg,40,0.13478,0.11902,0.01575,True
image_04576.jpg,40,0.13395,0.12608,0.00786,True
image_04577.jpg,40,0.15299,0.11222,0.04077,True
image_04580.jpg,40,0.14583,0.11768,0.02815,True
image_04581.jpg,40,0.16006,0.12552,0.03454,True
image_04583.jpg,40,0.13163,0.1077,0.02393,True
image_04585.jpg,40,0.127,0.10335,0.02365,True
image_04589.jpg,40,0.13856,0.10972,0.02885,True
image_04590.jpg,40,0.15376,0.11826,0.0355,True
image_04591.jpg,40,0.14106,0.12974,0.01132,True
image_04592.jpg,40,0.15633,0.13166,0.02468,True
image_04593.jpg,40,0.16034,0.12478,0.03557,True
image_04594.jpg,40,0.1435,0.0993,0.04419,True
image_04595.jpg,40,0.14486,0.09945,0.04542,True
image_04597.jpg,40,0.13294,0.12868,0.00427,True
image_04598.jpg,40,0.15879,0.10575,0.05304,True
image_04599.jpg,40,0.14218,0.11044,0.03174,True
image_04600.jpg,40,0.12902,0.10106,0.02796,True
image_04601.jpg,40,0.12934,0.09957,0.02977,True
image_04602.jpg,40,0.15092,0.10454,0.04638,True
image_04603.jpg,40,0.15594,0.12273,0.03321,True
image_04604.jpg,40,0.13404,0.10185,0.0322,True
image_04605.jpg,40,0.16937,0.12219,0.04719,True
image_04606.jpg,40,0.13134,0.09041,0.04093,True
image_04607.jpg,40,0.12092,0.10053,0.0204,True
image_04610.jpg,40,0.1597,0.11805,0.04165,True
image_04611.jpg,40,0.13826,0.09164,0.04661,True
image_04612.jpg,40,0.15374,0.10726,0.04648,True
image_04613.jpg,40,0.13176,0.1053,0.02646,True
image_04614.jpg,40,0.1447,0.11705,0.02765,True
image_04615.jpg,40,0.13413,0.09803,0.0361,True
image_04616.jpg,40,0.13773,0.10713,0.0306,True
image_04617.jpg,40,0.09717,0.09239,0.00478,True
image_04618.jpg,40,0.14064,0.10597,0.03468,True
image_04619.jpg,40,0.13192,0.12317,0.00875,True
image_04620.jpg,40,0.15028,0.12331,0.02696,True
image_04621.jpg,40,0.12725,0.10863,0.01863,True
image_04622.jpg,40,0.12725,0.11541,0.01184,True
image_04623.jpg,40,0.1222,0.07935,0.04284,True
image_04624.jpg,40,0.14811,0.116,0.03211,True
image_02189.jpg,41,0.1213,0.14238,-0.02109,False
image_02190.jpg,41,0.11637,0.11766,-0.00129,False
image_02191.jpg,41,0.11158,0.12964,-0.01806,False
image_02192.jpg,41,0.12683,0.10219,0.02465,True
image_02194.jpg,41,0.12943,0.12757,0.00186,True
image_02195.jpg,41,0.11061,0.10495,0.00566,True
image_02196.jpg,41,0.09394,0.10285,-0.00892,False
image_02197.jpg,41,0.13645,0.11093,0.02552,True
image_02202.jpg,41,0.12121,0.1171,0.00411,True
image_02203.jpg,41,0.11321,0.11168,0.00153,True
image_02204.jpg,41,0.14327,0.12866,0.01461,True
image_02206.jpg,41,0.1165,0.13788,-0.02137,False
image_02207.jpg,41,0.14516,0.1271,0.01806,True
image_02208.jpg,41,0.16972,0.10536,0.06436,True
image_02209.jpg,41,0.1477,0.12458,0.02313,True
image_02210.jpg,41,0.13402,0.13041,0.00361,True
image_02211.jpg,41,0.11264,0.12322,-0.01058,False
image_02212.jpg,41,0.122,0.12472,-0.00272,False
image_02213.jpg,41,0.12956,0.10523,0.02433,True
image_02214.jpg,41,0.13395,0.11123,0.02272,True
image_02215.jpg,41,0.12357,0.11321,0.01036,True
image_02216.jpg,41,0.13307,0.11404,0.01903,True
image_02217.jpg,41,0.15788,0.13716,0.02071,True
image_02218.jpg,41,0.09663,0.0978,-0.00117,False
image_02220.jpg,41,0.14227,0.12541,0.01686,True
image_02221.jpg,41,0.12372,0.11653,0.00719,True
image_02223.jpg,41,0.1413,0.11464,0.02666,True
image_02224.jpg,41,0.12749,0.13572,-0.00823,False
image_02225.jpg,41,0.13121,0.13711,-0.0059,False
image_02226.jpg,41,0.16613,0.12559,0.04054,True
image_02227.jpg,41,0.14554,0.12552,0.02001,True
image_02228.jpg,41,0.14812,0.13106,0.01706,True
image_02229.jpg,41,0.11622,0.12953,-0.0133,False
image_02230.jpg,41,0.13849,0.13703,0.00146,True
image_02233.jpg,41,0.14975,0.11307,0.03667,True
image_02234.jpg,41,0.07316,0.1152,-0.04204,False
image_02235.jpg,41,0.14904,0.10757,0.04147,True
image_02236.jpg,41,0.14889,0.12384,0.02505,True
image_02238.jpg,41,0.12543,0.13386,-0.00843,False
image_02239.jpg,41,0.137,0.12292,0.01407,True
image_02240.jpg,41,0.12693,0.12029,0.00663,True
image_02241.jpg,41,0.1195,0.12855,-0.00905,False
image_02242.jpg,41,0.13886,0.09087,0.04799,True
image_02243.jpg,41,0.1469,0.14091,0.00599,True
image_02244.jpg,41,0.16788,0.12434,0.04354,True
image_02246.jpg,41,0.13901,0.13575,0.00327,True
image_02249.jpg,41,0.16599,0.128,0.03799,True
image_02250.jpg,41,0.1379,0.13552,0.00238,True
image_02252.jpg,41,0.10284,0.1091,-0.00626,False
image_02253.jpg,41,0.11567,0.13445,-0.01878,False
image_02254.jpg,41,0.12866,0.1276,0.00107,True
image_02255.jpg,41,0.14149,0.12891,0.01258,True
image_02256.jpg,41,0.14006,0.11642,0.02364,True
image_02262.jpg,41,0.14116,0.11815,0.023,True
image_02264.jpg,41,0.1461,0.12273,0.02338,True
image_02265.jpg,41,0.12566,0.09618,0.02948,True
image_02267.jpg,41,0.10628,0.11023,-0.00395,False
image_02269.jpg,41,0.13142,0.13505,-0.00363,False
image_02271.jpg,41,0.11241,0.12331,-0.01091,False
image_02272.jpg,41,0.13717,0.14448,-0.00731,False
image_02273.jpg,41,0.13445,0.15747,-0.02302,False
image_02274.jpg,41,0.16149,0.1334,0.02809,True
image_02275.jpg,41,0.13695,0.11913,0.01782,True
image_02277.jpg,41,0.13873,0.08642,0.05231,True
image_02279.jpg,41,0.10983,0.10641,0.00342,True
image_02280.jpg,41,0.10706,0.12373,-0.01667,False
image_02281.jpg,41,0.13636,0.13627,8e-05,True
image_02282.jpg,41,0.14339,0.13165,0.01175,True
image_02283.jpg,41,0.12274,0.13588,-0.01313,False
image_02284.jpg,41,0.14165,0.14085,0.00079,True
image_02285.jpg,41,0.10664,0.12195,-0.01531,False
image_02286.jpg,41,0.14458,0.11296,0.03162,True
image_02287.jpg,41,0.12836,0.14158,-0.01322,False
image_02288.jpg,41,0.11816,0.12141,-0.00326,False
image_02289.jpg,41,0.11896,0.09485,0.02411,True
image_02290.jpg,41,0.11231,0.12726,-0.01495,False
image_02291.jpg,41,0.12247,0.12355,-0.00108,False
image_02292.jpg,41,0.14375,0.11277,0.03098,True
image_02293.jpg,41,0.14843,0.11891,0.02952,True
image_02294.jpg,41,0.11552,0.13824,-0.02273,False
image_02295.jpg,41,0.11591,0.10583,0.01008,True
image_02296.jpg,41,0.11775,0.10016,0.01758,True
image_02298.jpg,41,0.14239,0.11207,0.03031,True
image_02299.jpg,41,0.14717,0.11833,0.02884,True
image_02300.jpg,41,0.1495,0.13887,0.01063,True
image_02301.jpg,41,0.12226,0.13023,-0.00797,False
image_02303.jpg,41,0.13765,0.12277,0.01488,True
image_02304.jpg,41,0.11131,0.12195,-0.01064,False
image_02307.jpg,41,0.13726,0.11379,0.02348,True
image_02308.jpg,41,0.12921,0.11815,0.01106,True
image_02309.jpg,41,0.11594,0.12182,-0.00587,False
image_02310.jpg,41,0.0987,0.10337,-0.00467,False
image_02311.jpg,41,0.12424,0.14042,-0.01618,False
image_02312.jpg,41,0.10904,0.11044,-0.0014,False
image_02313.jpg,41,0.1203,0.10573,0.01458,True
image_02314.jpg,41,0.14364,0.12183,0.02181,True
image_02315.jpg,41,0.13909,0.13519,0.0039,True
image_05685.jpg,42,0.10758,0.10179,0.00579,True
image_05686.jpg,42,0.13576,0.10507,0.03069,True
image_05687.jpg,42,0.15018,0.11513,0.03505,True
image_05688.jpg,42,0.11821,0.10371,0.0145,True
image_05689.jpg,42,0.10156,0.11136,-0.0098,False
image_05691.jpg,42,0.12348,0.10594,0.01755,True
image_05692.jpg,42,0.11633,0.09273,0.0236,True
image_05693.jpg,42,0.10848,0.09569,0.01279,True
image_05694.jpg,42,0.13866,0.10126,0.0374,True
image_05695.jpg,42,0.12057,0.10815,0.01242,True
image_05697.jpg,42,0.13258,0.10245,0.03013,True
image_05698.jpg,42,0.118,0.11573,0.00227,True
image_05699.jpg,42,0.15264,0.09294,0.0597,True
image_05700.jpg,42,0.102,0.09538,0.00661,True
